SRR5291753_1.fastq	706_S706_L001_R1_001.fastq
SRR5291753_2.fastq	706_S706_L001_R2_001.fastq
SRR5291752_1.fastq	707_S707_L001_R1_001.fastq
SRR5291752_2.fastq	707_S707_L001_R2_001.fastq
SRR5291751_1.fastq	708_S708_L001_R1_001.fastq
SRR5291751_2.fastq	708_S708_L001_R2_001.fastq
SRR5291750_1.fastq	709_S709_L001_R1_001.fastq
SRR5291750_2.fastq	709_S709_L001_R2_001.fastq
SRR5291749_1.fastq	710_S710_L001_R1_001.fastq
SRR5291749_2.fastq	710_S710_L001_R2_001.fastq
SRR5291748_1.fastq	711_S711_L001_R1_001.fastq
SRR5291748_2.fastq	711_S711_L001_R2_001.fastq
SRR5291747_1.fastq	712_S712_L001_R1_001.fastq
SRR5291747_2.fastq	712_S712_L001_R2_001.fastq
SRR5291746_1.fastq	713_S713_L001_R1_001.fastq
SRR5291746_2.fastq	713_S713_L001_R2_001.fastq
SRR5291745_1.fastq	714_S714_L001_R1_001.fastq
SRR5291745_2.fastq	714_S714_L001_R2_001.fastq
SRR5291744_1.fastq	715_S715_L001_R1_001.fastq
SRR5291744_2.fastq	715_S715_L001_R2_001.fastq
SRR5291743_1.fastq	716_S716_L001_R1_001.fastq
SRR5291743_2.fastq	716_S716_L001_R2_001.fastq
SRR5291742_1.fastq	717_S717_L001_R1_001.fastq
SRR5291742_2.fastq	717_S717_L001_R2_001.fastq
SRR5291741_1.fastq	718_S718_L001_R1_001.fastq
SRR5291741_2.fastq	718_S718_L001_R2_001.fastq
SRR5291740_1.fastq	719_S719_L001_R1_001.fastq
SRR5291740_2.fastq	719_S719_L001_R2_001.fastq
