OTU130	3.37584051792			-
OTU738	1.3293460277			-
OTU133	3.38139327055			-
OTU134	2.83047015942			-
OTU135	2.85615744574			-
OTU136	3.62420417126			-
OTU221	2.23512843955			-
OTU222	2.98205901329			-
OTU731	2.66290483591			-
OTU227	2.73883768254			-
OTU5719	3.03383551501			-
OTU1245	2.85576863819			-
OTU4269	2.92450542045			-
OTU568	2.45053246796			-
OTU1483	3.54059878098			-
OTU44	3.68930005314			-
OTU1991	3.17695750345			-
OTU38	3.57583499033			-
OTU39	4.0649065489			-
OTU36	3.93972626934			-
OTU34	3.8670317182			-
OTU35	4.61061760836			-
OTU33	3.60738660222			-
OTU627	2.43941855345			-
OTU189	3.09042073512			-
OTU184	3.2516299986			-
OTU183	3.50962929026			-
OTU353	2.9338199297			-
OTU480	2.22712271999			-
OTU3417	2.43667788949			-
OTU129	4.1658078264			-
OTU3552	2.85917588894			-
OTU126	3.38563425393			-
OTU124	3.85192660827			-
OTU333	3.1418442745	BWGH-DMIL	2.80994882655	0.0209213353378
OTU3554	2.46885104312			-
OTU3206	2.54918880938			-
OTU904	1.91211714164			-
OTU378	2.65530618941			-
OTU379	2.88133357001			-
OTU530	2.53300924354			-
OTU1729	3.15140501937			-
OTU81	3.47845719245			-
OTU80	4.14251220427			-
OTU87	3.25633125674			-
OTU86	3.86289381652			-
OTU85	2.51996548703			-
OTU340	3.07533041496			-
OTU431	2.84488047365			-
OTU346	2.42744213703			-
OTU3067	2.36217601162			-
OTU158	3.11688409255			-
OTU159	2.91477738023			-
OTU2739	2.01700254838			-
OTU652	3.02164742991			-
OTU497	2.76711756951			-
OTU153	3.23257911376			-
OTU150	3.38480842772			-
OTU151	3.43850179377			-
OTU320	3.28798680749			-
OTU155	2.82595420374			-
OTU14	4.92144913632			-
OTU16	4.5155232193			-
OTU17	3.95341854532			-
OTU10	4.53123783187			-
OTU12	4.14636092447			-
OTU13	4.3191761421			-
OTU930	2.33150130127			-
OTU5547	2.1375105266			-
OTU2636	2.73269362628			-
OTU18	3.84885470763			-
OTU19	4.35038547525			-
OTU2248	4.45076216723			-
OTU6224	3.33533587977			-
OTU3564	2.58780767866			-
OTU3179	3.09751371629			-
OTU520	2.6202977617			-
OTU847	2.44847017598			-
OTU409	2.5922614021			-
OTU235	3.11225448005			-
OTU232	2.1318732483			-
OTU580	2.89709400721			-
OTU95	3.75789570459			-
OTU97	3.09728172287			-
OTU90	3.75901525922			-
OTU92	3.45036747063			-
OTU93	3.84576585455			-
OTU301	3.39625487691			-
OTU141	3.06514271731			-
OTU145	3.14947517765			-
OTU315	2.6100749335			-
OTU316	2.79971858138			-
OTU2725	3.19201532392			-
OTU390	3.10527103923			-
OTU60	3.18427672647	BWGH-DMIL	2.93700157658	0.0201645730223
OTU2255	2.64757701832			-
OTU65	3.85525114885			-
OTU64	3.57758119841			-
OTU67	4.30992209945			-
OTU66	4.15912782998			-
OTU69	2.49461323529			-
OTU121	3.16678917349			-
OTU3815	2.68028571412			-
OTU416	2.67084406689			-
OTU48	4.05847294089			-
OTU88	3.53337369642			-
OTU798	2.31803254404			-
OTU2441	2.9781298368	BWGH-DMIL	2.83232448783	0.0201645730223
OTU1215	2.45819042219			-
OTU2322	2.67540555168			-
OTU261	3.50011465285			-
OTU712	2.01608386105			-
OTU713	2.31584791574			-
OTU367	2.75100852494			-
OTU248	2.93032615296			-
OTU249	2.83200369253			-
OTU5625	2.64936729432			-
OTU4025	2.55656659994			-
OTU2221	2.62329704974			-
OTU71	3.72175748391			-
OTU76	3.27346683703			-
OTU3879	4.09396875315	BWGH-DMIL	3.65621563059	0.0209213353378
OTU388	2.39196728373			-
OTU387	3.66258854077			-
OTU329	3.0746958884			-
OTU79	3.41617591696			-
OTU382	2.98357119319			-
OTU5735	3.34435859684			-
OTU99	3.33291581669			-
OTU465	2.85148888054			-
OTU3315	1.95354450278			-
OTU3861	2.18586077399			-
OTU611	2.48422235396			-
OTU252	2.91150628648			-
OTU256	3.3721815625			-
OTU259	3.06223143295			-
OTU1128	3.45763725948			-
OTU495	2.86179532716			-
OTU4409	2.28101468484			-
OTU3510	2.48864732837			-
OTU9	4.96446165642	BWGH-DMIL	4.63405442705	0.0433081428108
OTU6	4.60237075847			-
OTU7	4.69323914782			-
OTU4	4.40987497884			-
OTU5	4.00161164499			-
OTU3	4.28613723286			-
OTU1	5.48388177402			-
OTU75	3.57721748194			-
OTU414	2.61817269938			-
OTU49	3.70392636482	BWGH-DMIL	3.3825305565	0.0433081428108
OTU1007	2.91912200126			-
OTU47	3.89896504594			-
OTU46	3.53055809629	BWGH-DMIL	3.20397200584	0.0201645730223
OTU2509	2.67627524331			-
OTU43	2.58766349951			-
OTU42	3.56642084526			-
OTU41	3.62980295033			-
OTU40	3.71663277905			-
OTU58	3.92588923366			-
OTU473	3.19678123103			-
OTU6549	2.2119486188			-
OTU307	2.83353535765			-
OTU25	4.3785049143	BWGH-DMIL	4.03582293799	0.0433081428108
OTU176	3.434132437			-
OTU4598	3.01772213931			-
OTU303	2.59125100741			-
OTU171	3.07249343854			-
OTU1138	2.34186547618			-
OTU452	2.88535541516			-
OTU236	2.11696609437			-
OTU5637	2.07618627891			-
OTU178	3.31661891127			-
OTU179	2.87526083689			-
OTU114	2.87694824657			-
OTU112	3.28580769942			-
OTU3723	2.62443167425			-
OTU208	3.05187919942			-
OTU209	3.28302281289			-
OTU206	3.03405240492			-
OTU204	2.98447152416			-
OTU1632	2.07409850653			-
OTU972	1.64743161382			-
OTU5028	2.33208524467			-
OTU59	3.48186600638			-
OTU50	3.81355056395			-
OTU51	3.5845885016			-
OTU52	4.49411138928			-
OTU418	2.71658641253			-
OTU55	3.61769001891			-
OTU680	2.47266851422			-
OTU564	3.01305240147			-
OTU6340	3.6624629091			-
OTU449	2.36468332923			-
OTU1770	3.78482546622			-
OTU1874	3.17940346647			-
OTU447	2.41330225326			-
OTU238	3.46311313781			-
OTU3081	3.55408000348			-
OTU602	2.63463160093			-
OTU161	3.27099526553			-
OTU167	3.33966662902			-
OTU166	3.00142149279			-
OTU165	3.4344150423			-
OTU375	2.28502099925			-
OTU169	3.33182662043			-
OTU168	3.27969357405			-
OTU276	2.33976161616			-
OTU2833	2.1714268777			-
OTU105	3.44221174522			-
OTU104	3.36191463901			-
OTU651	2.19284956888			-
OTU101	2.72401782147			-
OTU218	3.34335800731			-
OTU103	3.5167069669			-
OTU102	3.38182637264			-
OTU1869	1.96475444142	BWGH-DMIL	3.38720883535	0.013874405883
OTU217	2.24576978171			-
OTU590	2.69756227394			-
OTU108	3.54766144086			-
OTU768	2.80384933478	BWGH-DMIL	2.53572875823	0.0420664122068
OTU297	2.78314447141			-
OTU528	2.72134357452			-
OTU2367	2.94406177591			-
OTU293	3.23665913336			-
OTU2213	2.66755103592			-
OTU704	2.56652195791			-
OTU1985	2.91705652894			-
OTU28	3.23707727449			-
OTU2294	2.50050882273			-
OTU3670	3.34259084522	BWGH-DMIL	3.00966256795	0.0201645730223
OTU370	3.06079499568			-
OTU24	2.73233683174			-
OTU21	3.92677701186			-
OTU22	3.34199124664			-
OTU8	3.94231843185			-
OTU198	2.93107391098			-
OTU694	2.52186303908	BWGH-DMIL	2.61820647249	0.0383935805371
OTU486	2.43385628224			-
OTU190	2.66851855737			-
OTU191	3.48320311499			-
